"","flag","clutch","year","species"
"1",18,2,"2016","gbbg"
"2",5,3,"2016","herg"
"3",6,3,"2016","herg"
"4",3,3,"2016","herg"
"5",4,2,"2016","herg"
"6",8,3,"2016","herg"
"7",9,3,"2016","herg"
"8",237,3,"2016","herg"
"9",253,3,"2016","herg"
"10",502,3,"2016","herg"
"11",117,1,"2016","herg"
"12",141,4,"2016","herg"
"13",586,3,"2016","herg"
"14",10,3,"2016","herg"
"15",333,2,"2016","gbbg"
"16",230,3,"2016","herg"
"17",585,3,"2016","herg"
"18",11,3,"2016","herg"
"19",238,3,"2016","herg"
"20",244,3,"2016","herg"
"21",582,3,"2016","herg"
"22",13,3,"2016","herg"
"23",383,3,"2016","herg"
"24",250,3,"2016","herg"
"25",578,3,"2016","herg"
"26",279,3,"2016","herg"
"27",428,3,"2016","herg"
"28",154,3,"2016","herg"
"29",576,3,"2016","herg"
"30",237,3,"2016","herg"
"31",14,3,"2016","herg"
"32",251,3,"2016","herg"
"33",114,3,"2016","herg"
"34",584,3,"2016","herg"
"35",16,3,"2016","herg"
"36",243,3,"2016","herg"
"37",236,3,"2016","herg"
"38",284,3,"2016","herg"
"39",580,3,"2016","herg"
"40",113,3,"2016","herg"
"41",422,3,"2016","herg"
"42",17,3,"2016","herg"
"43",112,2,"2016","herg"
"44",256,3,"2016","herg"
"45",579,3,"2016","herg"
"46",19,3,"2016","herg"
"47",242,3,"2016","herg"
"48",131,3,"2016","herg"
"49",382,3,"2016","herg"
"50",583,3,"2016","herg"
"51",420,3,"2016","herg"
"52",254,3,"2016","herg"
"53",122,3,"2016","herg"
"54",429,2,"2016","herg"
"55",231,3,"2016","herg"
"56",110,3,"2016","herg"
"57",581,2,"2016","herg"
"58",107,2,"2016","herg"
"59",280,3,"2016","herg"
"60",241,3,"2016","herg"
"61",383,3,"2016","herg"
"62",425,3,"2016","herg"
"63",501,3,"2016","herg"
"64",240,2,"2016","herg"
"65",200,3,"2016","herg"
"66",355,3,"2016","herg"
"67",199,3,"2016","herg"
"68",234,3,"2016","herg"
"69",500,3,"2016","herg"
"70",504,3,"2016","herg"
"71",263,3,"2016","herg"
"72",270,3,"2016","herg"
"73",261,3,"2016","herg"
"74",503,2,"2016","herg"
"75",510,3,"2016","herg"
"76",219,2,"2016","herg"
"77",511,2,"2016","herg"
"78",424,3,"2016","herg"
"79",20,3,"2016","herg"
"80",195,3,"2016","herg"
"81",247,3,"2016","herg"
"82",235,3,"2016","herg"
"83",197,3,"2016","herg"
"84",508,3,"2016","herg"
"85",255,3,"2016","herg"
"86",180,3,"2016","herg"
"87",277,3,"2016","herg"
"88",166,3,"2016","herg"
"89",506,3,"2016","herg"
"90",278,3,"2016","herg"
"91",252,1,"2016","herg"
"92",514,3,"2016","herg"
"93",421,3,"2016","herg"
"94",258,3,"2016","herg"
"95",169,3,"2016","herg"
"96",588,3,"2016","herg"
"97",222,3,"2016","herg"
"98",210,3,"2016","herg"
"99",517,2,"2016","herg"
"100",440,2,"2016","herg"
"101",199,3,"2016","herg"
"102",257,3,"2016","herg"
"103",332,2,"2016","herg"
"104",249,3,"2016","herg"
"105",443,2,"2016","herg"
"106",165,3,"2016","herg"
"107",159,3,"2016","herg"
"108",436,3,"2016","herg"
"109",193,3,"2016","herg"
"110",21,3,"2016","herg"
"111",372,3,"2016","herg"
"112",160,1,"2016","herg"
"113",283,3,"2016","herg"
"114",150,3,"2016","herg"
"115",265,2,"2016","herg"
"116",442,3,"2016","herg"
"117",594,3,"2016","herg"
"118",309,3,"2016","herg"
"119",308,3,"2016","herg"
"120",449,3,"2016","herg"
"121",415,3,"2016","herg"
"122",307,3,"2016","herg"
"123",281,2,"2016","herg"
"124",571,3,"2016","herg"
"125",433,3,"2016","herg"
"126",115,2,"2016","herg"
"127",282,3,"2016","herg"
"128",311,2,"2016","herg"
"129",518,3,"2016","herg"
"130",22,2,"2016","herg"
"131",184,3,"2016","herg"
"132",330,3,"2016","herg"
"133",248,2,"2016","herg"
"134",431,2,"2016","herg"
"135",158,3,"2016","herg"
"136",528,3,"2016","herg"
"137",554,3,"2016","herg"
"138",217,3,"2016","herg"
"139",264,3,"2016","herg"
"140",563,3,"2016","herg"
"141",262,3,"2016","herg"
"142",164,3,"2016","herg"
"143",452,3,"2016","herg"
"144",310,3,"2016","herg"
"145",435,3,"2016","herg"
"146",191,3,"2016","herg"
"147",105,3,"2016","herg"
"148",416,1,"2016","herg"
"149",530,3,"2016","herg"
"150",329,3,"2016","herg"
"151",190,3,"2016","herg"
"152",434,3,"2016","herg"
"153",336,3,"2016","herg"
"154",423,3,"2016","herg"
"155",328,3,"2016","herg"
"156",418,3,"2016","herg"
"157",427,3,"2016","herg"
"158",315,3,"2016","herg"
"159",417,3,"2016","herg"
"160",374,3,"2016","herg"
"161",316,3,"2016","herg"
"162",324,3,"2016","herg"
"163",23,3,"2016","herg"
"164",245,3,"2016","herg"
"165",537,3,"2016","herg"
"166",149,3,"2016","herg"
"167",426,2,"2016","herg"
"168",24,2,"2016","herg"
"169",532,3,"2016","herg"
"170",562,1,"2016","herg"
"171",182,2,"2016","herg"
"172",591,3,"2016","herg"
"173",225,3,"2016","herg"
"174",507,3,"2016","herg"
"175",151,2,"2016","gbbg"
"176",25,3,"2016","herg"
"177",505,3,"2016","herg"
"178",292,3,"2016","herg"
"179",26,3,"2016","herg"
"180",593,3,"2016","herg"
"181",285,3,"2016","herg"
"182",361,3,"2016","herg"
"183",125,3,"2016","herg"
"184",237,3,"2016","herg"
"185",293,3,"2016","herg"
"186",119,3,"2016","herg"
"187",516,3,"2016","herg"
"188",262,3,"2016","herg"
"189",27,3,"2016","herg"
"190",174,3,"2016","herg"
"191",267,3,"2016","herg"
"192",515,3,"2016","herg"
"193",394,3,"2016","herg"
"194",188,3,"2016","herg"
"195",121,3,"2016","herg"
"196",28,3,"2016","herg"
"197",259,2,"2016","herg"
"198",183,3,"2016","herg"
"199",432,2,"2016","herg"
"200",412,3,"2016","herg"
"201",295,1,"2016","herg"
"202",419,3,"2016","herg"
"203",148,3,"2016","herg"
"204",430,3,"2016","herg"
"205",559,3,"2016","herg"
"206",296,3,"2016","herg"
"207",198,3,"2016","herg"
"208",186,3,"2016","herg"
"209",29,3,"2016","herg"
"210",453,3,"2016","herg"
"211",313,3,"2016","herg"
"212",181,3,"2016","herg"
"213",109,3,"2016","herg"
"214",450,3,"2016","herg"
"215",30,3,"2016","herg"
"216",456,3,"2016","herg"
"217",375,3,"2016","herg"
"218",451,1,"2016","herg"
"219",297,3,"2016","herg"
"220",187,3,"2016","herg"
"221",31,1,"2016","herg"
"222",138,3,"2016","herg"
"223",376,3,"2016","herg"
"224",444,3,"2016","herg"
"225",189,1,"2016","herg"
"226",291,3,"2016","herg"
"227",34,3,"2016","herg"
"228",116,2,"2016","herg"
"229",448,3,"2016","herg"
"230",371,3,"2016","herg"
"231",446,3,"2016","herg"
"232",179,3,"2016","herg"
"233",175,3,"2016","herg"
"234",172,1,"2016","gbbg"
"235",35,3,"2016","herg"
"236",391,2,"2016","herg"
"237",592,3,"2016","herg"
"238",176,1,"2016","herg"
"239",579,3,"2016","herg"
"240",589,3,"2016","herg"
"241",37,3,"2016","herg"
"242",192,3,"2016","herg"
"243",1,3,"2016","herg"
"244",519,2,"2016","herg"
"245",287,3,"2016","herg"
"246",489,2,"2016","herg"
"247",136,3,"2016","herg"
"248",177,3,"2016","herg"
"249",155,3,"2016","herg"
"250",447,3,"2016","herg"
"251",459,3,"2016","herg"
"252",111,3,"2016","herg"
"253",38,3,"2016","herg"
"254",124,3,"2016","herg"
"255",29,3,"2016","herg"
"256",590,3,"2016","herg"
"257",522,2,"2016","herg"
"258",523,3,"2016","herg"
"259",290,3,"2016","herg"
"260",153,3,"2016","herg"
"261",40,2,"2016","herg"
"262",455,3,"2016","herg"
"263",294,3,"2016","herg"
"264",441,3,"2016","herg"
"265",161,3,"2016","herg"
"266",529,2,"2016","herg"
"267",335,3,"2016","herg"
"268",178,2,"2016","herg"
"269",599,3,"2016","herg"
"270",397,3,"2016","herg"
"271",171,2,"2016","herg"
"272",45,3,"2016","herg"
"273",467,2,"2016","herg"
"274",377,3,"2016","herg"
"275",454,3,"2016","herg"
"276",144,3,"2016","herg"
"277",598,3,"2016","herg"
"278",41,3,"2016","herg"
"279",366,3,"2016","herg"
"280",42,3,"2016","herg"
"281",286,3,"2016","herg"
"282",399,3,"2016","herg"
"283",144,3,"2016","herg"
"284",526,3,"2016","herg"
"285",43,3,"2016","herg"
"286",387,3,"2016","herg"
"287",458,2,"2016","herg"
"288",128,3,"2016","herg"
"289",215,3,"2016","herg"
"290",398,3,"2016","herg"
"291",524,1,"2016","herg"
"292",473,3,"2016","herg"
"293",185,3,"2016","herg"
"294",390,3,"2016","herg"
"295",407,3,"2016","herg"
"296",227,3,"2016","herg"
"297",130,2,"2016","herg"
"298",357,3,"2016","herg"
"299",216,3,"2016","herg"
"300",468,3,"2016","herg"
"301",108,3,"2016","herg"
"302",413,3,"2016","herg"
"303",527,3,"2016","herg"
"304",548,3,"2016","herg"
"305",106,3,"2016","herg"
"306",439,3,"2016","herg"
"307",223,3,"2016","herg"
"308",404,3,"2016","herg"
"309",46,3,"2016","herg"
"310",401,3,"2016","herg"
"311",525,5,"2016","herg"
"312",561,3,"2016","herg"
"313",229,3,"2016","herg"
"314",521,3,"2016","herg"
"315",168,4,"2016","herg"
"316",533,3,"2016","herg"
"317",47,3,"2016","herg"
"318",157,3,"2016","herg"
"319",535,3,"2016","herg"
"320",567,3,"2016","herg"
"321",566,5,"2016","herg"
"322",123,3,"2016","herg"
"323",275,2,"2016","herg"
"324",587,2,"2016","herg"
"325",569,3,"2016","herg"
"326",49,1,"2016","herg"
"327",553,3,"2016","herg"
"328",58,3,"2016","coei"
"329",55,3,"2016","herg"
"330",167,3,"2016","herg"
"331",220,4,"2016","herg"
"332",299,3,"2016","herg"
"333",534,3,"2016","herg"
"334",284,3,"2016","herg"
"335",246,3,"2016","herg"
"336",512,3,"2016","herg"
"337",403,3,"2016","herg"
"338",438,3,"2016","herg"
"339",90,3,"2016","herg"
"340",127,3,"2016","herg"
"341",81,3,"2016","herg"
"342",266,3,"2016","herg"
"343",80,3,"2016","herg"
"344",12,3,"2016","herg"
"345",536,3,"2016","herg"
"346",570,3,"2016","herg"
"347",32,2,"2016","herg"
"348",33,3,"2016","herg"
"349",44,3,"2016","herg"
"350",484,3,"2016","herg"
"351",173,3,"2016","herg"
"352",36,3,"2016","herg"
"353",92,3,"2016","herg"
"354",54,2,"2016","herg"
"355",7,3,"2016","herg"
"356",50,3,"2016","herg"
"357",147,3,"2016","herg"
"358",298,3,"2016","herg"
"359",538,3,"2016","herg"
"360",327,3,"2016","herg"
"361",146,2,"2016","herg"
"362",565,3,"2016","herg"
"363",481,3,"2016","herg"
"364",365,3,"2016","herg"
"365",207,3,"2016","herg"
"366",470,3,"2016","herg"
"367",465,3,"2016","herg"
"368",133,3,"2016","herg"
"369",497,3,"2016","herg"
"370",513,2,"2016","herg"
"371",63,3,"2016","herg"
"372",15,4,"2016","herg"
"373",12,3,"2016","herg"
"374",2,3,"2016","herg"
"375",82,3,"2016","herg"
"376",84,3,"2016","herg"
"377",59,3,"2016","herg"
"378",91,3,"2016","herg"
"379",276,3,"2016","herg"
"380",48,3,"2016","herg"
"381",595,3,"2016","herg"
"382",288,3,"2016","herg"
"383",273,3,"2016","herg"
"384",57,1,"2016","gbbg"
"385",348,3,"2016","herg"
"386",550,3,"2016","herg"
"387",52,3,"2016","herg"
"388",574,3,"2016","herg"
"389",233,3,"2016","herg"
"390",51,3,"2016","herg"
"391",556,3,"2016","herg"
"392",102,3,"2016","herg"
"393",211,3,"2016","herg"
"394",53,3,"2016","herg"
"395",202,3,"2016","herg"
"396",56,3,"2016","herg"
"397",573,3,"2016","herg"
"398",60,3,"2016","herg"
"399",65,3,"2016","herg"
"400",66,3,"2016","herg"
"401",201,2,"2016","herg"
"402",61,2,"2016","herg"
"403",547,1,"2016","herg"
"404",239,1,"2016","herg"
"405",62,3,"2016","herg"
"406",67,1,"2016","herg"
"407",68,2,"2016","herg"
"408",64,3,"2016","herg"
"409",69,3,"2016","herg"
"410",78,3,"2016","herg"
"411",77,3,"2016","herg"
"412",79,3,"2016","herg"
"413",70,3,"2016","herg"
"414",74,3,"2016","herg"
"415",71,3,"2016","herg"
"416",345,3,"2016","herg"
"417",89,2,"2016","herg"
"418",87,3,"2016","herg"
"419",269,2,"2016","herg"
"420",260,3,"2016","herg"
"421",203,3,"2016","herg"
"422",204,3,"2016","herg"
"423",143,3,"2016","herg"
"424",340,3,"2016","herg"
"425",205,4,"2016","herg"
"426",94,3,"2016","herg"
"427",75,3,"2016","herg"
"428",137,3,"2016","herg"
"429",289,3,"2016","herg"
"430",325,2,"2016","herg"
"431",72,3,"2016","herg"
"432",218,3,"2016","herg"
"433",356,3,"2016","herg"
"434",139,4,"2016","herg"
"435",183,2,"2016","herg"
"436",226,3,"2016","herg"
"437",272,3,"2016","herg"
"438",163,2,"2016","herg"
"439",382,2,"2016","herg"
"440",135,3,"2016","herg"
"441",478,3,"2016","herg"
"442",76,3,"2016","herg"
"443",194,3,"2016","herg"
"444",496,3,"2016","herg"
"445",378,3,"2016","herg"
"446",610,3,"2016","herg"
"447",402,3,"2016","herg"
"448",634,3,"2016","herg"
"449",104,3,"2016","herg"
"450",83,3,"2016","herg"
"451",321,3,"2016","herg"
"452",462,2,"2016","herg"
"453",639,3,"2016","herg"
"454",363,3,"2016","herg"
"455",142,3,"2016","herg"
"456",85,3,"2016","herg"
"457",650,3,"2016","herg"
"458",400,3,"2016","herg"
"459",635,1,"2016","herg"
"460",385,5,"2016","herg"
"461",268,3,"2016","herg"
"462",140,3,"2016","herg"
"463",389,2,"2016","herg"
"464",214,3,"2016","herg"
"465",697,3,"2016","herg"
"466",88,3,"2016","herg"
"467",126,2,"2016","herg"
"468",694,2,"2016","herg"
"469",212,3,"2016","herg"
"470",409,3,"2016","herg"
"471",435,3,"2016","herg"
"472",531,3,"2016","herg"
"473",156,3,"2016","herg"
"474",460,4,"2016","herg"
"475",271,3,"2016","herg"
"476",534,2,"2016","herg"
"477",145,3,"2016","herg"
"478",495,1,"2016","herg"
"479",224,3,"2016","herg"
"480",86,3,"2016","herg"
"481",120,3,"2016","herg"
"482",411,3,"2016","herg"
"483",96,3,"2016","herg"
"484",491,3,"2016","herg"
"485",551,3,"2016","herg"
"486",410,3,"2016","herg"
"487",103,3,"2016","herg"
"488",406,3,"2016","herg"
"489",488,3,"2016","herg"
"490",541,3,"2016","herg"
"491",364,3,"2016","herg"
"492",101,3,"2016","herg"
"493",482,3,"2016","herg"
"494",466,3,"2016","herg"
"495",388,3,"2016","herg"
"496",560,3,"2016","herg"
"497",152,3,"2016","herg"
"498",492,2,"2016","gbbg"
"499",520,3,"2016","herg"
"500",73,2,"2016","herg"
"501",557,3,"2016","herg"
"502",414,3,"2016","herg"
"503",221,3,"2016","herg"
"504",477,3,"2016","herg"
"505",405,3,"2016","herg"
"506",162,2,"2016","herg"
"507",95,3,"2016","herg"
"508",568,3,"2016","herg"
"509",132,2,"2016","herg"
"510",213,3,"2016","herg"
"511",629,3,"2016","herg"
"512",208,3,"2016","herg"
"513",93,3,"2016","herg"
"514",543,3,"2016","herg"
"515",486,3,"2016","herg"
"516",98,3,"2016","herg"
"517",479,3,"2016","herg"
"518",99,3,"2016","herg"
"519",438,3,"2016","herg"
"520",274,1,"2016","herg"
"521",100,4,"2016","coei"
"522",314,3,"2016","herg"
"523",665,3,"2016","herg"
"524",209,1,"2016","herg"
"525",469,5,"2016","coei"
"526",671,1,"2016","herg"
"527",463,3,"2016","herg"
"528",696,3,"2016","herg"
"529",493,3,"2016","herg"
"530",408,2,"2016","herg"
"531",685,2,"2016","herg"
"532",678,3,"2016","herg"
"533",654,2,"2016","herg"
"534",681,3,"2016","herg"
"535",611,3,"2016","herg"
"536",476,3,"2016","herg"
"537",457,3,"2016","herg"
"538",331,3,"2016","herg"
"539",669,3,"2016","herg"
"540",642,3,"2016","herg"
"541",473,3,"2016","herg"
"542",351,3,"2016","herg"
"543",649,3,"2016","herg"
"544",490,3,"2016","herg"
"545",693,3,"2016","herg"
"546",128,3,"2016","herg"
"547",493,3,"2016","herg"
"548",321,1,"2016","herg"
"549",487,2,"2016","herg"
"550",129,3,"2016","herg"
"551",480,3,"2016","herg"
"552",461,3,"2016","herg"
"553",656,3,"2016","herg"
"554",485,3,"2016","herg"
"555",359,3,"2016","herg"
"556",677,3,"2016","herg"
"557",673,3,"2016","herg"
"558",472,3,"2016","herg"
"559",355,3,"2016","herg"
"560",575,3,"2016","herg"
"561",621,3,"2016","herg"
"562",494,3,"2016","herg"
"563",690,3,"2016","herg"
"564",464,3,"2016","herg"
"565",686,3,"2016","herg"
"566",664,3,"2016","herg"
"567",554,1,"2016","herg"
"568",471,3,"2016","herg"
"569",666,3,"2016","herg"
"570",683,2,"2016","herg"
"571",546,3,"2016","herg"
"572",638,3,"2016","herg"
"573",206,3,"2016","herg"
"574",658,3,"2016","herg"
"575",609,2,"2016","herg"
"576",382,3,"2016","herg"
"577",661,2,"2016","herg"
"578",676,5,"2016","coei"
"579",667,3,"2016","herg"
"580",555,3,"2016","herg"
"581",679,3,"2016","herg"
"582",659,1,"2016","herg"
"583",637,2,"2016","herg"
"584",509,3,"2016","herg"
"585",692,3,"2016","herg"
